geoid,threshold,tot_jobs,BOROUGH,NEIGHBORHOOD,NO_NEIGHBORHOOD,CITY,STATE,COUNTRY,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BLOCK,LOT,EASE-MENT,BUILDING_CLASS_AT_PRESENT,House_Apt,Num_House_Apt,ADDRESS,APARTMENT_NUMBER,ZIP_CODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,GROSS_SQfT/ResidentialUnit,GROSS_SqM/RESIDENTIALUNIT,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALE_PRICE,SALE_DATE,FINANCIAL_YEAR,id,t,PRICE_GRSqFt,PRICE_Gross_SqM,Unit_Price_SqFt,Unit_Price_SqM,103 St (Line 1),103 St (Line ABC),103th St station (Line 456),110th St station (Line 456),116th St station (Line 456),5 Ave Station (Line NRW),57th St (Line F),59 St-Columbus Circle (Line 12),66 St-Lincoln Center (Line 12),68th St station (Line 456),72 St (Line 123),72 St (Line ABC),77th St station (Line 456),79 St (Line 12),81 St (Line ABC),86 St (Line 12),86 St (Line ABC),86th St station (Line 456),96 St (Line 1),96 St (Line ABC),96th St station (Line 456),Cathedral Parkway 110 St (Line 1),Cathedral Parkway 110 St (Line ABC),Grand Central Terminal,Harlem 125th St station (Line 456),Lexington Ave-53th St station (Line NQ),Lexington Ave-59th St station (Line 456),Lexington Ave-63th St station (Line NQ),96th St station (Line NQ),86th St station (Line NQ),72th St station (Line NQ),DistB4_NearestSta,DisAft_NearestSta,Delta_Dis_Nearest,Size_1,Size_2,Size_3,Time_1,Time_2,Time_3,Location_1,Location_2,Location_3,Location_4,Type,AllSta_1000,No_NewSta_1000,NewSta_1000,y,x,Y2014,Y2015,Y2016,Y2017,Y2018,DeltaDistance_Time3,A2014,A2015,A2016,A2017,A2018,Delta_A_2015,Delta_A_2016,Delta_A_2017,Delta_A_2018
3.61E+14,30,1361849,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2,1453,12, ,C4,Apt,1, 319 EAST 78TH   STREET                    ,            ,10075,16,0,16,"2,554","8,016",501,46.544403,1900,2, C4 ,15341667,2015/3/27,2015,1507,10,30622.09,329613.11,1913.88,20600.82,3327.670785,2775.656571,2145.173476,2705.567232,3175.915083,1730.599632,2126.957962,2363.879703,2352.29402,938.3815254,2427.295998,1889.504523,472.6706375,2514.590609,1827.33841,2593.764477,1923.942544,801.6237672,2840.426723,2411.288791,1536.297484,3815.414718,3270.819145,2898.510547,3888.570227,2038.134057,1549.409767,1289.08907,1360.350335,641.8485674,534.6998797,472.6706375,472.6706375,0,1,0,0,0,1,0,1,0,0,0,1,4,2,1,40.7723838,-73.9543713,0,1,0,0,0,0,1823118,1849537,1909395,1995285,2048596,0.014491108,0.032363775,0.044982835,0.026718489
3.61E+14,30,1638484,1,UPPER WEST SIDE (79-96)  ,2,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2A,1212,125, ,C3,Apt,1, 121 WEST 81ST   STREET                    ,            ,10024,4,0,4,"1,941","5,225",1306.25,121.3545438,1900,2, C3 ,10000000,2014/12/4,2014,2273,9,7655.5,82403.06,1913.88,20600.77,1915.528318,1841.048307,2425.854633,2879.280662,3297.497752,2121.415304,2199.709521,1766.44571,1155.440268,2009.566723,790.5580014,835.3206974,1717.416705,415.7420722,329.8934761,535.8233756,483.3997026,1707.622462,1175.962901,1290.771524,2052.544709,2498.897022,2430.397914,3454.770656,3869.992508,2932.51909,2409.602446,2343.932647,2300.31206,2080.201561,2188.62139,329.8934761,329.8934761,0,0,1,0,0,1,0,0,1,0,0,1,6,0,0,40.7838492,-73.9750368,1,0,0,0,0,0,1054820,942829,967897,1514341,1569398,-0.106170721,0.026588066,0.564568337,0.036357069
3.61E+14,30,2455740,1,UPPER WEST SIDE (59-79)  ,2,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2B,1150,34, ,C7,Apt,1, 392 COLUMBUS AVENUE                       ,            ,10024,7,1,8,963,"5,277",753.8571429,70.03559015,1920,2, C7 ,10000000,2015/3/18,2015,1003,10,13265.11,142784.35,1895.02,20397.76,5821.853048,5744.56937,5928.530621,6485.451619,6958.277682,2452.372528,2078.772127,2190.830134,2775.993911,3240.057985,3192.493501,3160.545547,3885.774915,3774.612199,3883.109143,4342.616137,4291.419801,4572.469465,5074.318397,5189.460873,5349.376322,6399.171364,6343.292102,1628.113015,7619.451835,2376.946103,2673.905124,2938.710438,5363.759396,4705.628597,3673.806771,1628.113015,1628.113015,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,40.7524604,-73.9964365,0,1,0,0,0,0,2051398,2017089,2079662,2131310,2182455,-0.016724692,0.031021437,0.024834805,0.023996978
3.61E+14,30,1919329,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2,1379,17, ,C7,Apt,1, 740 MADISON AVENUE                        ,            ,10065,10,4,14,"2,008","8,960",896,83.241088,1920,2, C7 ,16940000,2014/10/24,2014,2217,9,18906.25,203504.98,1890.63,20350.5,3711.050319,3378.281705,3221.976452,3794.264463,4275.39882,357.1659086,743.9887084,1106.875381,1404.656026,461.9132841,1709.150261,1202.271134,1085.780002,2104.090916,1691.794085,2476.641461,2035.491708,1805.641069,3033.580703,2867.026486,2613.801189,4279.24918,3963.158466,1710.420777,4969.197561,1013.414112,468.82397,461.6385285,2578.748949,1901.024998,922.1527516,357.1659086,357.1659086,0,1,0,0,0,1,0,1,0,0,0,0,5,1,1,40.7669722,-73.9691581,1,0,0,0,0,0,2054091,2037786,2100610,2138218,2189714,-0.007937818,0.030829538,0.017903371,0.024083606
3.61E+14,30,1085958,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2,1472,40, ,C1,Apt,1,416 EAST 78TH   STREET                   ,            ,10075,16, -   ,16,"2,682","6,004",375.25,34.86185075,1910,2,C1,11200000,9/15/2016,2016,2925,11,29846.77,321267.63,1865.42,20079.23,3526.378092,2957.863981,2252.854387,2801.369846,3263.617741,1819.187857,2224.756006,2511.44129,2540.041632,1025.32037,2633.381694,2090.038407,682.6701981,2734.619432,2049.763647,2816.77558,2145.66679,979.7990808,3054.180657,2611.643327,1658.896682,4004.224329,3437.243604,2907.983721,3975.888126,2036.524075,1587.775586,1321.948819,1440.89957,749.3337749,575.0919961,682.6701981,575.0919961,107.578202,1,0,0,0,1,0,1,0,0,0,0,3,2,1,40.771063,-73.952375,0,0,1,0,0,0,1534779,1559081,1618146,1693366,1755758,0.015834202,0.037884497,0.046485299,0.036844959
3.61E+14,30,1504027,1,UPPER EAST SIDE (79-96)  ,1,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2,1548,123, ,C1,Apt,1, 351 EAST 85TH   STREET                    ,            ,10028,16,0,16,"2,500","6,075",379.6875,35.27410781,1925,2, C1 ,11000000,2014/6/25,2014,2262,9,28971.19,311843.03,1810.7,19490.19,3061.553016,2439.333129,1623.659935,2166.821883,2627.882326,2273.542648,2656.653854,2815.00695,2692.481494,1495.689678,2679.605703,2187.975422,865.6159848,2641.803731,1929.712989,2593.219818,1901.805119,562.2525266,2685.164189,2168.534412,1046.275443,3497.122358,2874.177216,3477.759118,3340.11408,2618.605275,2123.831566,1866.194697,805.293316,185.6613616,1114.8786,562.2525266,185.6613616,376.591165,1,0,0,0,1,0,1,0,0,0,1,4,2,1,40.7765372,-73.9501952,1,0,0,0,0,0,1206180,1190135,1225658,1258657,1311614,-0.013302326,0.029847874,0.026923497,0.042074211
3.61E+14,30,1538515,1,UPPER WEST SIDE (79-96)  ,2,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2B,1213,61, ,C7,Apt,1,477 AMSTERDAM AVENUE                     ,            ,10024,8,2,10,"2,000","9,500",1187.5,110.3223125,1920,2,C7,17100000,7/21/2016,2016,2898,11,14400,155000.16,1800,19375.02,1773.830465,1770.105287,2468.590847,2893.019997,3294.015198,2317.278332,2378.618114,1913.452814,1275.177378,2219.974894,868.7801766,1014.661784,1916.384589,355.1902407,529.1397355,335.687265,557.7552044,1861.944267,1026.845689,1234.533695,2140.349489,2354.530314,2345.742091,3635.985415,3840.540056,3132.493894,2614.330077,2552.608673,2410.543962,2239.709956,2395.410106,335.687265,335.687265,0,0,1,0,0,1,0,0,1,0,0,0,5,0,0,40.7855119,-73.97623,0,0,1,0,0,0,2142945,2213241,2299383,2351907,2405200,0.032803455,0.038921202,0.02284265,0.022659484
3.61E+14,30,2114617,1,UPPER WEST SIDE (59-79)  ,2,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,1,1162,45, ,A4,House,0, 226 WEST 71ST STREET                      ,            ,10023,1,0,1,"2,000","7,820",7820,726.50146,1900,2, C1 ,14000000,2014/2/6,2014,810,9,1790.28,19270.41,1790.28,19270.41,2763.877285,2775.454262,3317.138675,3798.779759,4228.678775,1749.071554,1651.068522,1043.33943,379.3549084,2008.657243,154.8730088,641.0090599,2056.641015,709.3031697,1055.839277,1280.626364,1401.991755,2347.944734,2018.462865,2230.075755,2875.220584,3336.907725,3356.593199,2872.198645,4811.748991,2562.012793,2150.788018,2192.902693,3062.27336,2672.579242,2352.441939,154.8730088,154.8730088,0,0,0,1,0,1,0,0,1,0,0,1,4,0,0,40.778207,-73.983402,1,0,0,0,0,0,1804220,1812279,1869571,1954119,2010866,0.00446675,0.031613234,0.045223209,0.029039685
3.61E+14,30,822811,1,UPPER EAST SIDE (79-96)  ,1,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2,1556,51, ,C7,Apt,1, 1810 2 AVENUE                             ,            ,10128,18,2,20,"2,500","9,900",550,51.09665,1925,2, C7 ,17500000,2015/7/24,2015,2565,10,31818.18,342487.73,1767.68,19027.1,2620.733949,1937.978466,935.0424768,1465.745953,1925.483545,2850.204023,3205.800433,3253.559462,3000.05933,2112.823417,2884.153188,2476.254888,1408.288807,2700.813911,2020.483607,2501.764468,1848.018887,728.0542381,2397.076323,1804.299614,440.6850983,2984.16154,2287.958421,4124.87288,2637.813929,3280.903648,2760.614394,2513.320058,103.2143104,622.7306237,1782.975333,440.6850983,103.2143104,337.4707879,1,0,0,0,1,0,1,0,0,0,0,5,2,1,40.7826201,-73.947945,0,1,0,0,0,0,1060214,1022932,1029328,1597718,1728146,-0.035164599,0.006252615,0.552195219,0.08163393
3.61E+14,30,1740260,1,UPPER WEST SIDE (59-79)  ,2,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2B,1127,44, ,C5,House,0, 18 WEST 75TH   STREET                     ,            ,10023,10,0,10,"2,146","6,673",667.3,61.9941719,1963,2, C5 ,11350000,2015/5/18,2015,2615,10,17008.84,183081.47,1700.88,18308.15,2508.741786,2367.867542,2732.439834,3241.235484,3689.325245,1536.033126,1597.605647,1191.557027,664.9761531,1543.582751,520.2784702,233.5939467,1448.372577,715.8934569,510.1724437,1121.029719,915.6573834,1700.189353,1775.019347,1812.876404,2255.34201,3092.240047,2967.076628,2853.301843,4307.015096,2356.697487,1855.370849,1823.466713,2423.755118,2026.219598,1814.421334,233.5939467,233.5939467,0,1,0,0,0,1,0,0,1,0,0,1,6,0,0,40.778458,-73.9757141,0,1,0,0,0,0,1290351,1274331,1314482,1400916,1422127,-0.012415227,0.031507513,0.06575518,0.015140808
3.61E+14,30,1555516,1,UPPER WEST SIDE (79-96)  ,2,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2A,1249,16, ,C5,House,0,337 WEST 87TH STREET                     ,            ,10024,5, -   ,5,"1,913","5,950",1190,110.55457,1900,2,C5,10000000,8/19/2016,2016,2952,11,8403.36,90452.94,1680.67,18090.59,1407.741898,1626.307618,2601.942084,2936.475638,3281.148419,2881.449553,2917.341179,2402.958552,1735.967141,2793.319978,1292.500958,1566.379374,2450.652154,709.3838795,1085.696793,269.1707773,951.5905102,2289.642134,708.984402,1189.919502,2400.061728,1958.939196,2130.993396,4174.44624,3746.31581,3701.129563,3188.594209,3129.145781,2717.743289,2671.961894,2950.704833,269.1707773,269.1707773,0,0,1,0,0,1,0,0,1,0,0,0,4,0,0,40.7903415,-73.9787215,0,0,1,0,0,0,2015971,2045288,2099574,2181827,2247097,0.014542372,0.026541983,0.039176042,0.029915296
3.61E+14,30,1957486,1,UPPER WEST SIDE (59-79)  ,2,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2,1121,39, ,C5,House,0,14 WEST 69TH   STREET                    ,            ,10023,14, -   ,14,"2,510","7,380",527.1428571,48.97315285,1910,2,C5,12250000,3/24/2016,2016,2915,11,23238.48,250136.7,1659.89,17866.91,3000.146131,2863.586578,3154.287452,3682.263059,4140.152253,1163.358449,1142.470531,694.0438831,337.7808057,1406.602157,597.3440799,278.719998,1553.622192,1084.208903,1000.563891,1577.376912,1409.182779,1986.450506,2261.215453,2309.06423,2636.756275,3583.677032,3463.463223,2398.850166,4773.534544,1988.052939,1546.776754,1579.893534,2757.814179,2262.601972,1776.067266,278.719998,278.719998,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0,40.7743784,-73.978159,0,0,1,0,0,0,1167512,1078154,1119384,1609030,1672523,-0.076537115,0.03824129,0.437424512,0.03946042
3.61E+14,30,2027668,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2B,1382,133, ,C7,Apt,1, 53 EAST 67TH   STREET                     ,            ,10065,8,1,9,"2,000","6,742",842.75,78.29400325,1910,2, C7 ,11000000,2014/7/30,2014,2261,9,13052.51,140495.88,1631.56,17561.98,3569.747954,3198.497827,2978.459808,3551.928994,4033.311315,622.9829875,1009.499771,1312.778538,1509.222572,229.3209303,1757.033583,1216.349684,824.155214,2087.708595,1597.950113,2407.091281,1908.599168,1553.48145,2916.4404,2703.054787,2366.207891,4129.393329,3774.984839,1937.435508,4731.14878,1179.318551,610.3401791,472.7700902,2318.85894,1635.708242,678.923264,229.3209303,229.3209303,0,1,0,0,0,1,0,1,0,0,0,0,5,1,1,40.7682738,-73.96649,1,0,0,0,0,0,1170872,1125477,1160579,1612144,1664998,-0.03877025,0.031188554,0.389085965,0.032784913
3.61E+14,30,1695815,1,UPPER WEST SIDE (79-96)  ,2,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2B,1196,57, ,C5,House,0, 60 WEST 83RD STREET                       ,            ,10024,10,0,10,"2,554","7,520",752,69.863056,1900,2, C5 ,12199999,2015/7/2,2015,2606,10,16223.4,174627.09,1622.34,17462.71,1844.968302,1716.214863,2256.654892,2715.58919,3138.34204,2139.615465,2248.868794,1856.7752,1274.333933,1962.720302,938.4168625,899.1717124,1615.502816,584.4424558,248.2524754,575.5049319,315.2075394,1555.390014,1121.636329,1161.812025,1881.204452,2427.906952,2311.488693,3496.68829,3719.671783,2937.806984,2401.49916,2317.400229,2131.886944,1931.50649,2108.545031,248.2524754,248.2524754,0,1,0,0,0,1,0,0,1,0,0,1,6,0,0,40.7841134,-73.973028,0,1,0,0,0,0,1949411,1975432,2033682,2115922,2177417,0.013348134,0.029487221,0.040438967,0.029062981
3.61E+14,30,1568405,1,UPPER EAST SIDE (79-96)  ,1,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2,1492,29, ,C5,House,0, 59 EAST 80TH   STREET                     ,            ,10075,17,0,17,"2,043","7,923",466.0588235,43.29826288,1930,2, C5 ,12750000,2015/3/26,2015,1492,10,27357.06,294468.68,1609.24,17321.69,2694.291518,2217.295167,1912.193143,2484.272846,2965.415147,1655.947633,1981.469796,2007.277174,1817.279797,1029.039096,1799.829929,1307.21106,365.0121149,1811.225367,1110.699452,1868.014532,1202.682606,523.0595933,2149.494281,1782.718627,1307.736046,3216.411675,2765.64292,3009.08493,3660.522334,2228.132638,1665.669681,1461.253151,1319.739186,764.8894591,924.874868,365.0121149,365.0121149,0,1,0,0,0,1,0,1,0,0,0,1,3,2,1,40.776843,-73.960666,0,1,0,0,0,0,1191283,1105969,1120515,1197617,1218572,-0.071615225,0.013152267,0.068809431,0.017497247
3.61E+14,30,809479,1,UPPER EAST SIDE (79-96)  ,1,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2A,1583,8, ,C5,House,0, 515 EAST 86TH   STREET                    ,            ,10028,4,0,4,"2,215","6,060",1515,140.748045,1925,2, C5 ,9699984,2015/12/29,2015,2634,10,6402.63,68917.27,1600.66,17229.32,3288.540397,2637.992074,1683.660421,2187.60483,2625.709662,2506.390318,2900.861806,3100.819406,3005.708381,1714.231036,3002.156516,2505.529504,1148.893492,2964.399457,2252.322257,2902.147098,2211.614357,868.2566387,2957.346842,2415.593461,1172.755174,3694.831938,3029.592446,3643.965711,3330.579607,2773.202177,2313.097321,2048.994554,852.9241003,486.9138253,1292.292853,868.2566387,486.9138253,381.3428134,0,1,0,0,1,0,1,0,0,0,1,3,2,1,40.7759242,-73.9464296,0,1,0,0,0,0,1589283,1628930,1684235,1762314,1821819,0.02494647,0.033951735,0.046358733,0.033765265
3.61E+14,30,1613638,1,UPPER WEST SIDE (59-79)  ,2,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2B,1128,51, ,C5,House,0, 32 WEST 76TH STREET                       ,            ,10023,10,0,10,"2,248","6,272",627.2,58.2687616,1910,2, C5 ,10000000,2014/6/17,2014,2272,9,15943.88,171618.3,1594.39,17161.83,2418.249225,2287.869939,2685.499678,3187.056256,3631.220403,1627.746222,1690.665138,1275.816589,724.123481,1615.370214,519.0327726,325.988376,1485.00065,637.1032789,440.845723,1028.019234,839.7869288,1695.696928,1683.201634,1732.62038,2222.198171,3001.802881,2886.131531,2946.524678,4242.495895,2447.35436,1942.593861,1905.200595,2403.283214,2031.35273,1871.348834,325.988376,325.988376,0,1,0,0,0,1,0,0,1,0,0,1,6,0,0,40.7792969,-73.9757086,1,0,0,0,0,0,614606,404700,436702,738571,746446,-0.34152937,0.079075859,0.69124712,0.010662482
3.61E+14,30,175607,1,HARLEM-EAST              ,3,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2A,1715,46, ,C3,Apt,1, 510 EAST 117 STREET                       ,            ,10035,4,0,4,"3,532","3,992",998,92.717194,1910,2, C3 ,6300000,2015/3/2,2015,2713,10,6312.63,67948.47,1578.16,16987.12,3104.342377,2461.432427,1398.165881,1037.855844,903.0606368,4782.64731,5131.123459,5122.834232,4771.65434,4044.2787,4557.642258,4257.413152,3341.94556,4211.72621,3654.672285,3814.631676,3340.582404,2634.153484,3351.631531,2768.855698,1880.573816,3111.968234,2306.915694,6049.817295,1249.142868,5195.158116,4688.484817,4436.424171,1847.869475,2544.49479,3691.113444,903.0606368,903.0606368,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,40.795284,-73.932199,0,1,0,0,0,0,1461125,1412501,1471513,1598971,1624075,-0.033278467,0.041778378,0.086616972,0.015700097
3.61E+14,30,1789990,1,UPPER WEST SIDE (59-79)  ,2,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2B,1127,50, ,C5,House,0,32 WEST 75TH STREET                      ,            ,10023,8, -   ,8,"2,043","6,195",774.375,71.94176063,1910,2,C5,9750000,4/21/2016,2016,2959,11,12590.8,135526.1,1573.85,16940.76,2502.433644,2373.850908,2757.751472,3263.370019,3709.563175,1560.002438,1611.763491,1189.672875,644.1615594,1581.799693,479.721118,246.9739408,1490.911362,682.3433287,523.1995713,1102.37428,924.7545345,1738.16793,1766.010049,1818.618492,2285.773585,3086.002683,2972.237007,2868.625455,4323.814969,2382.362172,1885.21099,1857.318401,2458.068379,2066.011695,1855.795884,246.9739408,246.9739408,0,1,0,0,0,1,0,0,1,0,0,0,6,0,0,40.778608,-73.976179,0,0,1,0,0,0,1638296,1670276,1714735,1804607,1855092,0.019520282,0.026617757,0.052411597,0.02797562
3.61E+14,30,1265835,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2B,1448,24, ,C7,Apt,1,1363 1 AVENUE                            ,            ,10021,9,1,10,"1,875","6,000",666.6666667,61.93533334,1910,2,C7,9400000,1/25/2016,2016,2964,11,14100,151770.99,1566.67,16863.44,3674.932782,3153.226919,2562.592284,3122.462951,3591.880852,1474.145688,1884.020355,2225.311747,2332.543536,695.1988908,2482.877958,1927.037495,643.5110805,2661.75756,2016.442879,2819.898697,2181.776545,1198.880534,3143.671574,2758.759649,1953.098864,4180.467247,3664.639016,2532.224016,4304.633801,1661.326723,1216.86872,950.6138173,1773.332274,1057.871628,237.0185944,643.5110805,237.0185944,406.4924861,1,0,0,0,1,0,1,0,0,0,0,3,1,1,40.7687537,-73.955634,0,0,1,0,0,0,1522577,1599772,1666123,1740325,1811518,0.050700227,0.041475285,0.044535728,0.040907876
3.61E+14,30,869617,1,UPPER WEST SIDE (96-116) ,2,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2,1861,59, ,C4,Apt,1,170 WEST 107 STREET                      ,            ,10025,15, -   ,15,"2,523","9,130",608.6666667,56.54695934,1910,2,C4,14000000,5/4/2016,2016,2910,11,23001.1,247581.49,1533.41,16505.43,314.0159598,518.3864236,1783.581821,1796.378768,1959.203074,4031.073376,4194.625822,3823.050769,3211.763001,3644.563155,2810.127757,2866.021945,3035.472009,2249.687628,2157.414279,1680.109108,1759.814259,2474.025671,944.5272505,902.5444556,2015.66305,550.984067,556.1362829,5421.320842,2240.882181,4774.52265,4209.989642,4061.251892,2385.270443,2773.590428,3594.67092,314.0159598,314.0159598,0,1,0,0,0,1,0,0,1,0,0,0,6,0,0,40.800669,-73.9647619,0,0,1,0,0,0,1167512,1078154,1119384,1609030,1672523,-0.076537115,0.03824129,0.437424512,0.03946042
3.61E+14,30,1814059,1,UPPER WEST SIDE (79-96)  ,2,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2,1239,10, ,C7,Apt,1,2461 BROADWAY                            ,            ,10025,20,3,23,"2,775","14,650",732.5,68.0514475,1910,2,C7,22000000,5/10/2016,2016,2888,11,30034.13,323284.37,1501.71,16164.22,1080.208827,1227.226056,2230.977744,2544.128789,2882.154595,2986.380776,3074.166851,2619.40236,1974.958719,2789.647854,1551.638613,1709.373609,2353.406112,976.0187777,1092.004789,403.2932694,816.2649938,2077.948584,337.8263027,798.9028676,2079.51129,1655.424538,1745.371689,4329.144626,3347.205317,3787.65101,3250.448359,3159.07937,2416.012939,2455.488664,2885.177667,337.8263027,337.8263027,0,1,0,0,0,1,0,0,1,0,0,0,5,0,0,40.7916947,-73.974314,0,0,1,0,0,0,1273600,1210311,1264652,1706456,1762437,-0.049692996,0.044898377,0.349348279,0.032805417
3.61E+14,30,822811,1,UPPER EAST SIDE (79-96)  ,1,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2,1556,5, ,C7,Apt,1, 303-305 EAST 93RD   STREET                ,            ,10128,46,1,47,"5,033","14,644",318.3478261,29.57546809,1920,2, C7 ,21900000,2015/7/24,2015,2550,10,68792.68,740477.52,1495.49,16097.34,2654.16745,1974.431083,981.571775,1511.873005,1970.901255,2816.297707,3174.145852,3229.648446,2984.627576,2075.316398,2875.3588,2461.107899,1373.798068,2701.29646,2016.908519,2511.828367,1853.42934,704.9464371,2420.112132,1831.086869,478.9364578,3022.380425,2330.050254,4086.031176,2683.104696,3240.530653,2722.168025,2473.920111,149.5233849,581.6041291,1741.414996,478.9364578,149.5233849,329.4130729,1,0,0,0,1,0,1,0,0,0,0,5,2,1,40.7822019,-73.9479763,0,1,0,0,0,0,2083426,2042111,2115114,2158140,2214264,-0.019830318,0.035748791,0.020342166,0.026005727
3.61E+14,30,1716047,1,UPPER WEST SIDE (59-79)  ,2,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2B,1185,45, ,C1,Apt,1,36 RIVERSIDE DRIVE                       ,            ,10023,8, -   ,8,"1,850","7,380",922.5,85.7030175,1900,2,C1,11000000,2/23/2016,2016,1917,11,11924.12,128350.03,1490.51,16043.75,2363.163461,2478.792978,3204.790897,3636.989349,4036.854185,2231.621059,2161.050606,1559.121785,893.1246504,2392.143383,473.6623334,988.2107217,2306.203837,390.3039122,1045.555849,907.3258636,1267.563489,2446.527053,1635.609001,1961.834958,2841.498127,2920.33756,3032.236436,3387.95144,4573.011322,3053.38436,2613.821607,2627.836364,3081.737455,2804.385061,2683.290301,390.3039122,390.3039122,0,1,0,0,0,1,0,0,1,0,0,0,5,0,0,40.782797,-73.984308,0,0,1,0,0,0,2011185,2071755,2124738,2205335,2270436,0.030116573,0.02557397,0.037932677,0.029519778
3.61E+14,30,1301539,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,07  RENTALS - WALKUP APARTMENTS             ,2,1449,9, ,C7,Apt,1, 315 EAST 74TH STREET                      ,            ,10021,17,2,19,"2,554","8,395",493.8235294,45.87768735,1910,2, C7 ,12500000,2015/1/29,2015,2601,10,25312.69,272463.22,1488.98,16027.25,3527.216531,3011.23636,2453.603582,3017.902725,3490.604109,1454.310611,1859.476415,2159.191097,2229.49834,660.0314594,2361.821997,1808.235226,493.9633794,2523.936946,1871.975324,2672.697365,2032.146033,1068.151836,2993.442221,2611.433194,1839.579228,4035.249262,3527.872434,2579.951085,4202.856796,1716.948405,1238.995256,975.584427,1679.74558,959.3584868,218.1322267,493.9633794,218.1322267,275.8311527,1,0,0,0,1,0,1,0,0,0,0,4,2,1,40.7699527,-73.9564576,0,1,0,0,0,0,1815877,1637879,1688112,1814569,1862670,-0.098023159,0.030669543,0.074910314,0.026508223
