V1,geoid,threshold,tot_jobs,layer,path,Boro,Block,Lot,Condominium_Coop,Address,Neighborhood,Neighborhood_No,Building Code,Elevator_Walkup,Total_Units,Year_Built,Age,Gross_SqFt,Unit_Gross_SqFt,Unit_Gross_SqMeter,Estimated_Gross_Income,Gross_Income_per_SqFt,Gross_Income_per_Sqmeter,Estimated_Expense,Expense_per_SqFt,Net_Operating_Income,Full_Market_Value,Market_Value_per_SqFt,Financial_Year,t,id,D_Nearestb4,D_Nearestafter,Delta_Dis_Nearest,Type,Location_1,Location_2,Location_3,Location_4,Y_2016,Y_2017,Y_2018,AllSta_1000,No_NewSta_1000,NewSta_1000,y,x,Income_DelDis_Beta
1169,3.61E+14,30,1503615,NA,NA,1,1245,15,Coop,309 WEST 82 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,11,1910,109,7288,662.5454545,61.55,273081,37.47,402.9032258,91756,12.59,181325,1451000,199.09,2016,1,806,0,0,0,0,0,1,0,0,1,0,0,5,0,0,40.786725,-73.9802015,
1083,3.61E+14,30,1778105,NA,NA,1,1211,13,Coop,153 WEST 80 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,20,1910,109,14100,705,65.5,527199,37.39,402.0430108,172443,12.23,354756,2839000,201.35,2016,1,304,0,0,0,0,0,1,0,0,1,0,0,6,0,0,40.7835312,-73.9765627,
1083,3.61E+14,30,1900824,NA,NA,1,1211,13,Coop,153 WEST 80 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,20,1910,109,14100,705,65.5,522687,37.07,398.6021505,94047,6.67,428640,3436000,243.69,2018,3,304,0,0,0,0,0,1,0,0,0,0,1,6,0,0,40.7835312,-73.9765627,
1114,3.61E+14,30,1791577,NA,NA,1,1198,7501,0675-R1,74 WEST 85 STREET,UPPER WEST SIDE (79-96),2,R2-WALK-UP,0,10,1910,109,9075,907.5,84.31,334595,36.87,396.4516129,76139,8.39,258456,2066997,227.77,2017,2,1340,0,0,0,1,0,1,0,0,0,1,0,5,0,0,40.7854428,-73.9723393,
1331,3.61E+14,30,1823526,NA,NA,1,1253,90,Coop,328 WEST 96 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,24,1930,89,16134,672.25,62.45,594861,36.87,396.4516129,137462,8.52,457399,3667000,227.28,2018,3,913,0,0,0,0,0,1,0,0,0,0,1,4,0,0,40.7955171,-73.9745834,
1243,3.61E+14,30,1841825,NA,NA,1,1236,7503,2075-R1,211 WEST 88 STREET,UPPER WEST SIDE (79-96),2,R2-WALK-UP,0,15,1910,109,10789,719.2666667,66.82,397575,36.85,396.2365591,126771,11.75,270804,2167005,200.85,2016,1,520,0,0,0,1,0,1,0,0,1,0,0,6,0,0,40.7894088,-73.9745318,
1083,3.61E+14,30,1837466,NA,NA,1,1211,13,Coop,153 WEST 80 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,20,1910,109,14100,705,65.5,518316,36.76,395.2688172,101802,7.22,416514,3332000,236.31,2017,2,304,0,0,0,0,0,1,0,0,0,1,0,6,0,0,40.7835312,-73.9765627,
1196,3.61E+14,30,1577678,NA,NA,1,1219,59,Coop,174 WEST 89 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,20,1910,109,18885,944.25,87.72,674950,35.74,384.3010753,199992,10.59,474958,3799000,201.16,2017,2,391,0,0,0,0,0,1,0,0,0,1,0,6,0,0,40.7891811,-73.9732002,
1207,3.61E+14,30,1445569,NA,NA,1,1250,89,Coop,301 WEST 89 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,15,1910,109,8920,594.6666667,55.25,317195,35.56,382.3655914,117566,13.18,199629,1597000,179.04,2016,1,775,0,0,0,0,0,1,0,0,1,0,0,4,0,0,40.791221,-73.976805,
1114,3.61E+14,30,1848911,NA,NA,1,1198,7501,0675-R1,74 WEST 85 STREET,UPPER WEST SIDE (79-96),2,R2-WALK-UP,0,10,1910,109,9075,907.5,84.31,322163,35.5,381.7204301,64070,7.06,258093,2064000,227.44,2018,3,1340,0,0,0,1,0,1,0,0,0,0,1,5,0,0,40.7854428,-73.9723393,
1194,3.61E+14,30,1511962,NA,NA,1,1220,12,Coop,135 WEST 89 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,15,1910,109,10930,728.6666667,67.7,387906,35.49,381.6129032,130941,11.98,256965,2056000,188.11,2016,1,231,0,0,0,0,0,1,0,0,1,0,0,6,0,0,40.789358,-73.97239,
1331,3.61E+14,30,1685263,NA,NA,1,1253,90,Coop,328 WEST 96 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,24,1930,89,16134,672.25,62.45,570660,35.37,380.3225806,237977,14.75,332683,2662000,164.99,2016,1,913,0,0,0,0,0,1,0,0,1,0,0,4,0,0,40.7955171,-73.9745834,
1196,3.61E+14,30,1511962,NA,NA,1,1219,59,Coop,174 WEST 89 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,20,1910,109,18885,944.25,87.72,665507,35.24,378.9247312,168077,8.9,497430,3980000,210.75,2016,1,391,0,0,0,0,0,1,0,0,1,0,0,6,0,0,40.7891811,-73.9732002,
1114,3.61E+14,30,1714052,NA,NA,1,1198,7501,0675-R1,74 WEST 85 STREET,UPPER WEST SIDE (79-96),2,R2-WALK-UP,0,10,1910,109,9075,907.5,84.31,319712,35.23,378.8172043,77228,8.51,242484,1939997,213.77,2016,1,1340,0,0,0,1,0,1,0,0,1,0,0,5,0,0,40.7854428,-73.9723393,
1207,3.61E+14,30,1492820,NA,NA,1,1250,89,Coop,301 WEST 89 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,15,1910,109,8920,594.6666667,55.25,312200,35,376.344086,104186,11.68,208014,1664000,186.55,2017,2,775,0,0,0,0,0,1,0,0,0,1,0,4,0,0,40.791221,-73.976805,
1124,3.61E+14,30,1754363,NA,NA,1,1215,61,Coop,170 WEST 85 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,28,1900,119,20945,748.0357143,69.49,725744,34.65,372.5806452,326533,15.59,399211,3187000,152.16,2018,3,378,0,0,0,0,0,1,0,0,0,0,1,5,0,0,40.7867652,-73.9753353,
1331,3.61E+14,30,1764817,NA,NA,1,1253,90,Coop,328 WEST 96 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,24,1930,89,16134,672.25,62.45,550815,34.14,367.0967742,185864,11.52,364951,2919000,180.92,2017,2,913,0,0,0,0,0,1,0,0,0,1,0,4,0,0,40.7955171,-73.9745834,
1176,3.61E+14,30,1666123,NA,NA,1,1247,22,Coop,327 WEST 85 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,20,1920,99,11550,577.5,53.65,393855,34.1,366.6666667,153038,13.25,240817,1927000,166.84,2016,1,907,0,0,0,0,0,1,0,0,1,0,0,5,0,0,40.7887306,-73.979261,
1316,3.61E+14,30,1772179,NA,NA,1,1209,146,Coop,36 WEST 96 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,11,1910,109,5355,486.8181818,45.23,182016,33.99,365.483871,66081,12.34,115935,928000,173.3,2016,1,1004,0,0,0,0,0,1,0,0,1,0,0,6,0,0,40.7919992,-73.9660947,
1090,3.61E+14,30,1636474,NA,NA,1,1244,85,Coop,316 WEST 82 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,11,1910,109,11850,1077.272727,100.08,400530,33.8,363.4408602,105702,8.92,294828,2359000,199.07,2016,1,848,0,0,0,0,0,1,0,0,1,0,0,5,0,0,40.7864897,-73.9805925,
1168,3.61E+14,30,1503615,NA,NA,1,1245,16,Coop,307 WEST 82 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,11,1910,109,7224,656.7272727,61.01,243449,33.7,362.3655914,118329,16.38,125120,1001000,138.57,2016,1,800,0,0,0,0,0,1,0,0,1,0,0,5,0,0,40.786696,-73.9801327,
1251,3.61E+14,30,1811908,NA,NA,1,1224,13,Coop,149 WEST 93 STREET,UPPER WEST SIDE (79-96),2,C6-WALK-UP,0,31,1926,93,34322,1107.16129,102.86,1149444,33.49,360.1075269,344250,10.03,805194,6414000,186.88,2018,3,281,0,0,0,0,0,1,0,0,0,0,1,6,0,0,40.7917529,-73.9703994,
