blockid,w_c000_16
3.4003E+14,2912
3.4003E+14,2767
3.4003E+14,2404
3.4003E+14,2440
3.4003E+14,1392
3.4003E+14,2955
3.4003E+14,2972
3.4003E+14,2782
3.4003E+14,1636
3.4003E+14,1794
3.4003E+14,1818
3.4003E+14,1624
3.4003E+14,1609
3.4003E+14,1653
3.4003E+14,1943
3.4003E+14,1979
3.4003E+14,1822
3.4003E+14,1808
3.4003E+14,584
3.4003E+14,1508
3.4003E+14,1598
3.4003E+14,660
3.4003E+14,1906
3.4003E+14,2973
3.4003E+14,2666
3.4003E+14,3190
3.4003E+14,4172
3.4003E+14,580
3.4003E+14,2402
3.4003E+14,5011
3.4003E+14,3161
3.4003E+14,3356
3.4003E+14,3513
3.4003E+14,6207
3.4003E+14,1951
3.4003E+14,2164
3.4003E+14,2106
3.4003E+14,167
3.4003E+14,2754
3.4003E+14,5607
3.4003E+14,5607
3.4003E+14,5725
3.4003E+14,5361
3.4003E+14,5361
3.4003E+14,5177
3.4003E+14,4847
3.4003E+14,3451
3.4003E+14,3417
3.4003E+14,4233
3.4003E+14,3364
3.4003E+14,3569
3.4003E+14,3746
3.4003E+14,4089
3.4003E+14,7089
3.4003E+14,6635
3.4003E+14,6265
3.4003E+14,5549
3.4003E+14,4027
3.4003E+14,3575
3.4003E+14,3702
3.4003E+14,3691
3.4003E+14,5392
3.4003E+14,5730
3.4003E+14,5936
3.4003E+14,6744
3.4003E+14,6619
3.4003E+14,6009
3.4003E+14,6227
3.4003E+14,6147
3.4003E+14,5883
3.4003E+14,5985
3.4003E+14,5943
3.4003E+14,5779
3.4003E+14,5726
3.4003E+14,6265
3.4003E+14,6112
3.4003E+14,7092
3.4003E+14,7351
3.4003E+14,6876
3.4003E+14,7240
3.4003E+14,7373
3.4003E+14,7003
3.4003E+14,7408
3.4003E+14,7671
3.4003E+14,7714
3.4003E+14,8232
3.4003E+14,7976
3.4003E+14,7976
3.4003E+14,8762
3.4003E+14,9040
3.4003E+14,10068
3.4003E+14,10068
3.4003E+14,8806
3.4003E+14,9454
3.4003E+14,8835
3.4003E+14,8489
3.4003E+14,7668
3.4003E+14,5581
3.4003E+14,8057
3.4003E+14,7798
3.4003E+14,7821
3.4003E+14,7611
3.4003E+14,7611
3.4003E+14,7588
3.4003E+14,9711
3.4003E+14,9150
3.4003E+14,9166
3.4003E+14,9198
3.4003E+14,9184
3.4003E+14,6368
3.4003E+14,7655
3.4003E+14,8305
3.4003E+14,9000
3.4003E+14,6669
3.4003E+14,8907
3.4003E+14,7859
3.4003E+14,8749
3.4003E+14,7054
3.4003E+14,7468
3.4003E+14,7460
3.4003E+14,7721
3.4003E+14,8417
3.4003E+14,3562
3.4003E+14,4520
3.4003E+14,4551
3.4003E+14,4724
3.4003E+14,4556
3.4003E+14,4932
3.4003E+14,5152
3.4003E+14,5895
3.4003E+14,5902
3.4003E+14,6429
3.4003E+14,6684
3.4003E+14,6119
3.4003E+14,5736
3.4003E+14,6176
3.4003E+14,5985
3.4003E+14,4032
3.4003E+14,4186
3.4003E+14,6454
3.4003E+14,5974
3.4003E+14,6460
3.4003E+14,6811
3.4003E+14,7997
3.4003E+14,8604
3.4003E+14,8086
3.4003E+14,8012
3.4003E+14,2972
3.4003E+14,3333
3.4003E+14,2992
3.4003E+14,6864
3.4003E+14,7082
3.4003E+14,3781
3.4003E+14,3402
3.4003E+14,3577
3.4003E+14,3679
3.4003E+14,3255
3.4003E+14,3208
3.4003E+14,3020
3.4003E+14,3071
3.4003E+14,3154
3.4003E+14,4011
3.4003E+14,3608
3.4003E+14,3898
3.4003E+14,3919
3.4003E+14,5161
3.4003E+14,3964
3.4003E+14,4585
3.4003E+14,3986
3.4003E+14,3115
3.4003E+14,3578
3.4003E+14,3771
3.4003E+14,3665
3.4003E+14,3821
3.4003E+14,3821
3.4003E+14,5023
3.4003E+14,4970
3.4003E+14,4036
3.4003E+14,1325
3.4003E+14,1115
3.4003E+14,1581
3.4003E+14,1091
3.4003E+14,891
3.4003E+14,1069
3.4003E+14,2063
3.4003E+14,1795
3.4003E+14,1743
3.4003E+14,1743
3.4003E+14,2845
3.4003E+14,3168
3.4003E+14,3353
3.4003E+14,1729
3.4003E+14,3318
3.4003E+14,3476
3.4003E+14,3516
3.4003E+14,3318
3.4003E+14,2012
3.4003E+14,3068
3.4003E+14,1069
3.4003E+14,1065
3.4003E+14,1878
3.4003E+14,2145
3.4003E+14,2641
3.4003E+14,2743
3.4003E+14,3391
3.4003E+14,2788
3.4003E+14,1955
3.4003E+14,1958
3.4003E+14,2298
3.4003E+14,2334
3.4003E+14,3053
3.4003E+14,3360
3.4003E+14,3157
3.4003E+14,3366
3.4003E+14,2945
3.4003E+14,3123
3.4003E+14,3117
3.4003E+14,2920
3.4003E+14,2076
3.4003E+14,2097
3.4003E+14,2458
3.4003E+14,2098
3.4003E+14,2356
3.4003E+14,3188
3.4003E+14,3369
3.4003E+14,2385
3.4003E+14,2005
3.4003E+14,2168
3.4003E+14,2167
3.4003E+14,2236
3.4003E+14,2043
3.4003E+14,2039
3.4003E+14,2641
3.4003E+14,2708
3.4003E+14,3637
3.4003E+14,1839
3.4003E+14,1675
3.4003E+14,1973
3.4003E+14,1675
3.4003E+14,2006
3.4003E+14,2861
3.4003E+14,2831
3.4003E+14,2672
3.4003E+14,2389
3.4003E+14,2668
3.4003E+14,3200
3.4003E+14,2098
3.4003E+14,3629
3.4003E+14,3954
3.4003E+14,4320
3.4003E+14,4310
3.4003E+14,2959
3.4003E+14,3103
3.4003E+14,2944
3.4003E+14,2944
3.4003E+14,2924
3.4003E+14,2570
3.4003E+14,3017
3.4003E+14,2836
3.4003E+14,2699
3.4003E+14,3982
3.4003E+14,4249
3.4003E+14,5425
3.4003E+14,3354
3.4003E+14,3894
3.4003E+14,4441
3.4003E+14,4845
3.4003E+14,1706
3.4003E+14,2333
3.4003E+14,2194
3.4003E+14,2144
3.4003E+14,2944
3.4003E+14,1673
3.4003E+14,1916
3.4003E+14,2773
3.4003E+14,2945
3.4003E+14,2910
3.4003E+14,3353
3.4003E+14,3959
3.4003E+14,3353
3.4003E+14,4232
3.4003E+14,3190
3.4003E+14,3677
3.4003E+14,4029
3.4003E+14,4044
3.4003E+14,3637
3.4003E+14,3210
3.4003E+14,2586
3.4003E+14,2639
3.4003E+14,2333
3.4003E+14,2537
3.4003E+14,3544
3.4003E+14,4871
3.4003E+14,4430
3.4003E+14,4917
3.4003E+14,5206
3.4003E+14,5101
3.4003E+14,5845
3.4003E+14,5845
3.4003E+14,6028
3.4003E+14,8159
3.4003E+14,5886
3.4003E+14,4218
3.4003E+14,3513
3.4003E+14,3887
3.4003E+14,3923
3.4003E+14,3923
3.4003E+14,3088
3.4003E+14,4968
3.4003E+14,4951
3.4003E+14,5250
3.4003E+14,5593
3.4003E+14,5314
3.4003E+14,5121
3.4003E+14,4880
3.4003E+14,4541
3.4003E+14,3244
3.4003E+14,3207
3.4003E+14,9641
3.4003E+14,8723
3.4003E+14,8692
3.4003E+14,7934
3.4003E+14,7277
3.4003E+14,6726
3.4003E+14,6218
3.4003E+14,5831
3.4003E+14,4774
3.4003E+14,3460
3.4003E+14,3604
3.4003E+14,3872
3.4003E+14,3872
3.4003E+14,4483
3.4003E+14,5145
3.4003E+14,4811
3.4003E+14,5280
3.4003E+14,5527
3.4003E+14,3633
3.4003E+14,4389
3.4003E+14,3860
3.4003E+14,3541
3.4003E+14,5139
3.4003E+14,5991
3.4003E+14,5123
3.4003E+14,4745
3.4003E+14,4336
3.4003E+14,4897
3.4003E+14,4622
3.4003E+14,5275
3.4003E+14,5741
3.4003E+14,6871
3.4003E+14,7471
3.4003E+14,5194
3.4003E+14,3260
3.4003E+14,3916
3.4003E+14,3709
3.4003E+14,3883
3.4003E+14,4810
3.4003E+14,5827
3.4003E+14,5879
3.4003E+14,6363
3.4003E+14,6918
3.4003E+14,5301
3.4003E+14,7593
3.4003E+14,8399
3.4003E+14,9384
3.4003E+14,10519
3.4003E+14,10591
3.4003E+14,4364
3.4003E+14,1950
3.4003E+14,1209
3.4003E+14,433
3.4003E+14,1447
3.4003E+14,980
3.4003E+14,902
3.4003E+14,976
3.4003E+14,1108
3.4003E+14,1077
3.4003E+14,1077
3.4003E+14,975
3.4003E+14,1358
3.4003E+14,1464
3.4003E+14,2313
3.4003E+14,1703
3.4003E+14,1101
3.4003E+14,1101
3.4003E+14,1113
3.4003E+14,1452
3.4003E+14,2965
3.4003E+14,2965
3.4003E+14,2021
3.4003E+14,2019
3.4003E+14,1251
3.4003E+14,3434
3.4003E+14,2643
3.4003E+14,2019
3.4003E+14,1207
3.4003E+14,1215
3.4003E+14,1139
3.4003E+14,1406
3.4003E+14,1785
3.4003E+14,2605
3.4003E+14,3434
3.4003E+14,3245
3.4003E+14,3124
3.4003E+14,2389
3.4003E+14,1771
3.4003E+14,1418
3.4003E+14,2115
3.4003E+14,2489
3.4003E+14,968
3.4003E+14,2865
3.4003E+14,610
3.4003E+14,1303
3.4003E+14,607
3.4003E+14,556
3.4003E+14,1798
3.4003E+14,899
3.4003E+14,3013
3.4003E+14,6948
3.4003E+14,5166
3.4003E+14,5394
3.4003E+14,5374
3.4003E+14,5611
3.4003E+14,5858
3.4003E+14,6226
3.4003E+14,6689
3.4003E+14,6647
3.4003E+14,7206
3.4003E+14,7857
3.4003E+14,10488
3.4003E+14,9559
3.4003E+14,9266
3.4003E+14,5847
3.4003E+14,5594
3.4003E+14,5404
3.4003E+14,5682
3.4003E+14,5929
3.4003E+14,6078
3.4003E+14,6472
3.4003E+14,6924
3.4003E+14,7578
3.4003E+14,10419
3.4003E+14,8384
3.4003E+14,6470
3.4003E+14,5949
3.4003E+14,5938
3.4003E+14,6337
3.4003E+14,7661
3.4003E+14,9197
3.4003E+14,9174
3.4003E+14,6122
3.4003E+14,6202
3.4003E+14,6814
3.4003E+14,8352
3.4003E+14,10328
3.4003E+14,10329
3.4003E+14,9223
3.4003E+14,7177
3.4003E+14,10329
3.4003E+14,9394
3.4003E+14,7373
3.4003E+14,6654
3.4003E+14,5929
3.4003E+14,6048
3.4003E+14,6085
3.4003E+14,6394
3.4003E+14,6430
3.4003E+14,6537
3.4003E+14,6569
3.4003E+14,6515
3.4003E+14,7445
3.4003E+14,8388
3.4003E+14,8442
3.4003E+14,8978
3.4003E+14,8346
3.4003E+14,11136
3.4003E+14,6596
3.4003E+14,7562
3.4003E+14,8724
3.4003E+14,8906
3.4003E+14,7779
3.4003E+14,7941
3.4003E+14,8626
3.4003E+14,8928
3.4003E+14,7941
3.4003E+14,8839
3.4003E+14,8928
3.4003E+14,9822
3.4003E+14,8839
3.4003E+14,7966
3.4003E+14,7960
3.4003E+14,9367
3.4003E+14,11687
3.4003E+14,8768
3.4003E+14,8864
3.4003E+14,10791
3.4003E+14,11687
3.4003E+14,10565
3.4003E+14,9668
3.4003E+14,8936
3.4003E+14,8380
3.4003E+14,8074
3.4003E+14,8160
3.4003E+14,8667
3.4003E+14,7248
3.4003E+14,7860
3.4003E+14,7640
3.4003E+14,7687
3.4003E+14,8759
3.4003E+14,8607
3.4003E+14,7741
3.4003E+14,7234
3.4003E+14,7569
3.4003E+14,10068
3.4003E+14,14482
3.4003E+14,17977
3.4003E+14,11605
3.4003E+14,11563
3.4003E+14,13792
3.4003E+14,11422
3.4003E+14,10918
3.4003E+14,13897
3.4003E+14,11488
3.4003E+14,11488
3.4003E+14,15563
3.4003E+14,16243
3.4003E+14,13500
3.4003E+14,14660
3.4003E+14,17999
3.4003E+14,21974
3.4003E+14,15305
3.4003E+14,12072
3.4003E+14,13462
3.4003E+14,16106
3.4003E+14,15668
3.4003E+14,13457
3.4003E+14,11027
3.4003E+14,9624
3.4003E+14,13287
3.4003E+14,13174
3.4003E+14,14712
3.4003E+14,19812
3.4003E+14,17534
3.4003E+14,9599
3.4003E+14,12348
3.4003E+14,10534
3.4003E+14,12929
3.4003E+14,12299
3.4003E+14,14463
3.4003E+14,11764
3.4003E+14,11685
3.4003E+14,15069
3.4003E+14,12979
3.4003E+14,16385
3.4003E+14,12041
3.4003E+14,10684
3.4003E+14,10886
3.4003E+14,10761
3.4003E+14,10630
3.4003E+14,10025
3.4003E+14,10761
3.4003E+14,9528
3.4003E+14,10727
3.4003E+14,11215
3.4003E+14,11861
3.4003E+14,11861
3.4003E+14,13498
3.4003E+14,10607
3.4003E+14,9310
3.4003E+14,9363
3.4003E+14,11667
3.4003E+14,21062
3.4003E+14,18123
3.4003E+14,14566
3.4003E+14,10486
3.4003E+14,7587
3.4003E+14,8325
3.4003E+14,7517
3.4003E+14,6898
3.4003E+14,6323
3.4003E+14,5847
3.4003E+14,9097
3.4003E+14,5413
3.4003E+14,5394
3.4003E+14,9198
3.4003E+14,7471
3.4003E+14,5155
3.4003E+14,6938
3.4003E+14,10811
3.4003E+14,10157
3.4003E+14,11443
3.4003E+14,12645
3.4003E+14,12768
3.4003E+14,10066
3.4003E+14,6393
3.4003E+14,14463
3.4003E+14,11583
3.4003E+14,11818
3.4003E+14,11756
3.4003E+14,11426
3.4003E+14,12792
3.4003E+14,1973
3.4003E+14,1925
3.4003E+14,1952
3.4003E+14,2635
3.4003E+14,2905
3.4003E+14,2037
3.4003E+14,2130
3.4003E+14,2945
3.4003E+14,3351
3.4003E+14,2941
3.4003E+14,1803
3.4003E+14,2316
3.4003E+14,7112
3.4003E+14,9635
3.4003E+14,5352
3.4003E+14,4037
3.4003E+14,5129
3.4003E+14,4991
3.4003E+14,5543
3.4003E+14,5972
3.4003E+14,5686
3.4003E+14,5249
3.4003E+14,5489
3.4003E+14,6054
3.4003E+14,6338
3.4003E+14,6330
3.4003E+14,7814
3.4003E+14,6653
3.4003E+14,6497
3.4003E+14,8874
3.4003E+14,8273
3.4003E+14,8220
3.4003E+14,7921
3.4003E+14,7264
3.4003E+14,7264
3.4003E+14,6896
3.4003E+14,6993
3.4003E+14,7480
3.4003E+14,7494
3.4003E+14,7494
3.4003E+14,8269
3.4003E+14,8913
3.4003E+14,7992
3.4003E+14,9948
3.4003E+14,10721
3.4003E+14,12020
3.4003E+14,13428
3.4003E+14,12465
3.4003E+14,6249
3.4003E+14,5394
3.4003E+14,5465
3.4003E+14,5400
3.4003E+14,6010
3.4003E+14,6020
3.4003E+14,6733
3.4003E+14,5923
3.4003E+14,5745
3.4003E+14,5803
3.4003E+14,6886
3.4003E+14,7495
3.4003E+14,7762
3.4003E+14,7060
3.4003E+14,8570
3.4003E+14,8120
3.4003E+14,8885
3.4003E+14,5641
3.4003E+14,5885
3.4003E+14,6073
3.4003E+14,7202
3.4003E+14,9915
3.4003E+14,12119
3.4003E+14,10002
3.4003E+14,10344
3.4003E+14,10344
3.4003E+14,9974
3.4003E+14,9493
3.4003E+14,9407
3.4003E+14,9844
3.4003E+14,6753
3.4003E+14,10748
3.4003E+14,9965
3.4003E+14,29686
3.4003E+14,24969
3.4003E+14,30909
3.4003E+14,30293
3.4003E+14,27189
3.4003E+14,24400
3.4003E+14,21683
3.4003E+14,23088
3.4003E+14,24613
3.4003E+14,27722
3.4003E+14,20349
3.4003E+14,20474
3.4003E+14,16960
3.4003E+14,18394
3.4003E+14,24957
3.4003E+14,15134
3.4003E+14,19251
3.4003E+14,17355
3.4003E+14,18077
3.4003E+14,18990
3.4003E+14,21366
3.4003E+14,16316
3.4003E+14,17391
3.4003E+14,12682
3.4003E+14,17524
3.4003E+14,14998
3.4003E+14,19828
3.4003E+14,22209
3.4003E+14,22798
3.4003E+14,22228
3.4003E+14,19957
3.4003E+14,24827
3.4003E+14,10721
3.4003E+14,12706
3.4003E+14,21545
3.4003E+14,17781
3.4003E+14,17945
3.4003E+14,19944
3.4003E+14,19678
3.4003E+14,19442
3.4003E+14,20498
3.4003E+14,24424
3.4003E+14,27087
3.4003E+14,16722
3.4003E+14,19322
3.4003E+14,21184
3.4003E+14,24942
3.4003E+14,23417
3.4003E+14,23329
3.4003E+14,21961
3.4003E+14,28089
3.4003E+14,23550
3.4003E+14,32160
3.4003E+14,21352
3.4003E+14,22893
3.4003E+14,21508
3.4003E+14,18279
3.4003E+14,18284
3.4003E+14,20672
3.4003E+14,11695
3.4003E+14,20492
3.4003E+14,17207
3.4003E+14,23760
3.4003E+14,20045
3.4003E+14,15937
3.4003E+14,14428
3.4003E+14,11735
3.4003E+14,11599
3.4003E+14,13952
3.4003E+14,13442
3.4003E+14,13335
3.4003E+14,16994
3.4003E+14,18083
3.4003E+14,23862
3.4003E+14,13377
3.4003E+14,18200
3.4003E+14,12648
3.4003E+14,14974
3.4003E+14,35201
3.4003E+14,30783
3.4003E+14,15810
3.4003E+14,19748
3.4003E+14,24378
3.4003E+14,19565
3.4003E+14,20351
3.4003E+14,24104
3.4003E+14,25373
3.4003E+14,19795
3.4003E+14,19565
3.4003E+14,27622
3.4003E+14,26050
3.4003E+14,21509
3.4003E+14,26912
3.4003E+14,27141
3.4003E+14,22639
3.4003E+14,19888
3.4003E+14,19888
3.4003E+14,17919
3.4003E+14,22813
3.4003E+14,23763
3.4003E+14,24700
3.4003E+14,28900
3.4003E+14,27934
3.4003E+14,36234
3.4003E+14,31984
3.4003E+14,24630
3.4003E+14,47152
3.4003E+14,40961
3.4003E+14,48558
3.4003E+14,75750
3.4003E+14,62436
3.4003E+14,67731
3.4003E+14,67904
3.4003E+14,62995
3.4003E+14,38119
3.4003E+14,35228
3.4003E+14,43247
3.4003E+14,52933
3.4003E+14,58628
3.4003E+14,59017
3.4003E+14,43630
3.4003E+14,65815
3.4003E+14,73253
3.4003E+14,37737
3.4003E+14,40494
3.4003E+14,52951
3.4003E+14,58397
3.4003E+14,53139
3.4003E+14,62743
3.4003E+14,55766
3.4003E+14,52041
3.4003E+14,40912
3.4003E+14,43103
3.4003E+14,32292
3.4003E+14,64769
3.4003E+14,11075
3.4003E+14,18030
3.4003E+14,16726
3.4003E+14,15407
3.4003E+14,14431
3.4003E+14,15306
3.4003E+14,12120
3.4003E+14,15741
3.4003E+14,20364
3.4003E+14,22125
3.4003E+14,13445
3.4003E+14,13605
3.4003E+14,53480
3.4003E+14,48073
3.4003E+14,48676
3.4003E+14,36282
3.4003E+14,51262
3.4003E+14,36609
3.4003E+14,36428
3.4003E+14,36419
3.4003E+14,42824
3.4003E+14,37662
3.4003E+14,39844
3.4003E+14,33331
3.4003E+14,40810
3.4003E+14,22775
3.4003E+14,23263
3.4003E+14,19136
3.4003E+14,23263
3.4003E+14,35082
3.4003E+14,33337
3.4003E+14,41108
3.4003E+14,28782
3.4003E+14,25413
3.4003E+14,31255
3.4003E+14,30595
3.4003E+14,43088
3.4003E+14,29739
3.4003E+14,34884
3.4003E+14,38089
3.4003E+14,27301
3.4003E+14,32067
3.4003E+14,35884
3.4003E+14,31570
3.4003E+14,29397
3.4003E+14,37127
3.4003E+14,33140
3.4003E+14,33537
3.4003E+14,36453
3.4003E+14,21505
3.4003E+14,28419
3.4003E+14,28038
3.4003E+14,26008
3.4003E+14,33869
3.4003E+14,31149
3.4003E+14,20697
3.4003E+14,27881
3.4003E+14,12052
3.4003E+14,10810
3.4003E+14,13039
3.4003E+14,15100
3.4003E+14,19004
3.4003E+14,17621
3.4003E+14,14042
3.4003E+14,22668
3.4003E+14,16308
3.4003E+14,30384
3.4003E+14,28138
3.4003E+14,27209
3.4003E+14,32325
3.4003E+14,27056
3.4003E+14,24411
3.4003E+14,23798
3.4003E+14,30936
3.4003E+14,28659
3.4003E+14,36765
3.4003E+14,18564
3.4003E+14,16294
3.4003E+14,23929
3.4003E+14,15967
3.4003E+14,16740
3.4003E+14,23012
3.4003E+14,27875
3.4003E+14,26519
3.4003E+14,26975
3.4003E+14,22922
3.4003E+14,19814
3.4003E+14,19845
3.4003E+14,35525
3.4003E+14,34767
3.4003E+14,64510
3.4003E+14,41332
3.4003E+14,10474
3.4003E+14,56496
3.4003E+14,46399
3.4003E+14,44529
3.4003E+14,52990
3.4003E+14,59483
3.4003E+14,38094
3.4003E+14,59394
3.4003E+14,57967
3.4003E+14,44850
3.4003E+14,59426
3.4003E+14,59808
3.4003E+14,42160
3.4003E+14,58300
3.4003E+14,51415
3.4003E+14,48963
3.4003E+14,37825
3.4003E+14,37803
3.4003E+14,56322
3.4003E+14,31323
3.4003E+14,30880
3.4003E+14,38827
3.4003E+14,23869
3.4003E+14,38849
3.4003E+14,46076
3.4003E+14,39872
3.4003E+14,43654
3.4003E+14,51254
3.4003E+14,44496
3.4003E+14,45703
3.4003E+14,58841
3.4003E+14,55402
3.4003E+14,66724
3.4003E+14,57049
3.4003E+14,52265
3.4003E+14,44781
3.4003E+14,44584
3.4003E+14,39257
3.4003E+14,44389
3.4003E+14,49907
3.4003E+14,63568
3.4003E+14,61557
3.4003E+14,54672
3.4003E+14,68681
3.4003E+14,83357
3.4003E+14,63041
3.4003E+14,53873
3.4003E+14,62662
3.4003E+14,64221
3.4003E+14,82012
3.4003E+14,75216
3.4003E+14,74317
3.4003E+14,81435
3.4003E+14,72811
3.4003E+14,62662
3.4003E+14,61547
3.4003E+14,59232
3.4003E+14,63066
3.4003E+14,76201
3.4003E+14,86289
3.4003E+14,76091
3.4003E+14,29704
3.4003E+14,81546
3.4003E+14,76000
3.4003E+14,56457
3.4003E+14,88024
3.4003E+14,81882
3.4003E+14,61229
3.4003E+14,78052
3.4003E+14,53775
3.4003E+14,58819
3.4003E+14,41472
3.4003E+14,41472
3.4003E+14,52359
3.4003E+14,60012
3.4003E+14,35969
3.4003E+14,23928
3.4003E+14,57739
3.4003E+14,50573
3.4003E+14,53803
3.4003E+14,2802
3.4003E+14,6790
3.4003E+14,27893
3.4003E+14,24372
3.4003E+14,16775
3.4003E+14,18860
3.4003E+14,3774
3.4003E+14,10992
3.4003E+14,6790
3.4003E+14,15620
3.4003E+14,49033
3.4003E+14,229012
3.4003E+14,10943
3.4003E+14,4993
3.4003E+14,4293
3.4003E+14,29556
3.4003E+14,384871
3.4003E+14,63913
3.4003E+14,44019
3.4003E+14,12684
3.4003E+14,14192
3.4003E+14,12993
3.4003E+14,5832
3.4003E+14,2595
3.4003E+14,5832
3.4003E+14,3548
3.4003E+14,3627
3.4003E+14,12019
3.4003E+14,7871
3.4003E+14,8780
3.4003E+14,7680
3.4003E+14,2540
3.4003E+14,2123
3.4003E+14,2459
3.4003E+14,2156
3.4003E+14,4598
3.4003E+14,11520
3.4003E+14,11240
3.4003E+14,26496
3.4003E+14,3369
3.4003E+14,3743
3.4003E+14,3788
3.4003E+14,4593
3.4003E+14,3364
3.4003E+14,3427
3.4003E+14,3607
3.4003E+14,58234
3.4003E+14,11708
3.4003E+14,3699
3.4003E+14,4098
3.4003E+14,32756
3.4003E+14,28644
3.4003E+14,23904
3.4003E+14,3855
3.4003E+14,23904
3.4003E+14,28120
3.4003E+14,0
3.4003E+14,62243
3.4003E+14,96705
3.4003E+14,110383
3.4003E+14,82109
3.4003E+14,76690
3.4003E+14,66414
3.4003E+14,56112
3.4003E+14,60127
3.4003E+14,57362
3.4003E+14,64971
3.4003E+14,78116
3.4003E+14,67934
3.4003E+14,70537
3.4003E+14,63516
3.4003E+14,71091
3.4003E+14,68563
3.4003E+14,65224
3.4003E+14,63818
3.4003E+14,77735
3.4003E+14,77393
3.4003E+14,72798
3.4003E+14,24350
3.4003E+14,33796
3.4003E+14,38399
3.4003E+14,49037
3.4003E+14,45955
3.4003E+14,23419
3.4003E+14,36171
3.4003E+14,48795
3.4003E+14,32370
3.4003E+14,49355
3.4003E+14,27974
3.4003E+14,40439
3.4003E+14,41433
3.4003E+14,43467
3.4003E+14,38284
3.4003E+14,29321
3.4003E+14,28177
3.4003E+14,35598
3.4003E+14,38720
3.4003E+14,46296
3.4003E+14,47243
3.4003E+14,36550
3.4003E+14,38615
3.4003E+14,52829
3.4003E+14,48284
3.4003E+14,44350
3.4003E+14,49047
3.4003E+14,46321
3.4003E+14,33552
3.4003E+14,48038
3.4003E+14,44978
3.4003E+14,47956
3.4003E+14,38276
3.4003E+14,35460
3.4003E+14,16977
3.4003E+14,20090
3.4003E+14,26522
3.4003E+14,17522
3.4003E+14,23422
3.4003E+14,27011
3.4003E+14,17798
3.4003E+14,37739
3.4003E+14,23798
3.4003E+14,27099
3.4003E+14,22307
3.4003E+14,38250
3.4003E+14,36972
3.4003E+14,27573
3.4003E+14,31917
3.4003E+14,29563
3.4003E+14,24776
3.4003E+14,6981
3.4003E+14,30898
3.4003E+14,29170
3.4003E+14,27738
3.4003E+14,24702
3.4003E+14,23884
3.4003E+14,27063
3.4003E+14,26131
3.4003E+14,23314
3.4003E+14,20451
3.4003E+14,20496
3.4003E+14,21871
3.4003E+14,24408
3.4003E+14,21376
3.4003E+14,27038
3.4003E+14,20701
3.4003E+14,21373
3.4003E+14,21834
3.4003E+14,26142
3.4003E+14,20545
3.4003E+14,21174
3.4003E+14,31090
3.4003E+14,17152
3.4003E+14,21745
3.4003E+14,21779
3.4003E+14,19713
3.4003E+14,20963
3.4003E+14,17872
3.4003E+14,17872
3.4003E+14,19855
3.4003E+14,27599
3.4003E+14,24213
3.4003E+14,18543
3.4003E+14,24124
3.4003E+14,23581
3.4003E+14,24413
3.4003E+14,21030
3.4003E+14,17225
3.4003E+14,22375
3.4003E+14,20853
3.4003E+14,21202
3.4003E+14,26563
3.4003E+14,4353
3.4003E+14,4351
3.4003E+14,3281
3.4003E+14,6094
3.4003E+14,6037
3.4003E+14,5855
3.4003E+14,7708
3.4003E+14,8924
3.4003E+14,9601
3.4003E+14,11546
3.4003E+14,13964
3.4003E+14,21465
3.4003E+14,9215
3.4003E+14,6072
3.4003E+14,7049
3.4003E+14,8482
3.4003E+14,9130
3.4003E+14,9601
3.4003E+14,7728
3.4003E+14,2882
3.4003E+14,3928
3.4003E+14,2882
3.4003E+14,3471
3.4003E+14,7049
3.4003E+14,5246
3.4003E+14,4634
3.4003E+14,4634
3.4003E+14,4462
3.4003E+14,4605
3.4003E+14,3928
3.4003E+14,4535
3.4003E+14,6713
3.4003E+14,7144
3.4003E+14,7665
3.4003E+14,6997
3.4003E+14,7762
3.4003E+14,8528
3.4003E+14,8070
3.4003E+14,6543
3.4003E+14,5831
3.4003E+14,6543
3.4003E+14,7753
3.4003E+14,7508
3.4003E+14,8365
3.4003E+14,8506
3.4003E+14,7430
3.4003E+14,8018
3.4003E+14,9208
3.4003E+14,8753
3.4003E+14,7199
3.4003E+14,6660
3.4003E+14,6241
3.4003E+14,5791
3.4003E+14,6311
3.4003E+14,10012
3.4003E+14,10033
3.4003E+14,8099
3.4003E+14,10718
3.4003E+14,8528
3.4003E+14,10220
3.4003E+14,11515
3.4003E+14,11303
3.4003E+14,10744
3.4003E+14,10566
3.4003E+14,8615
3.4003E+14,15346
3.4003E+14,13027
3.4003E+14,13181
3.4003E+14,12763
3.4003E+14,16154
3.4003E+14,10500
3.4003E+14,13388
3.4003E+14,12997
3.4003E+14,16152
3.4003E+14,11564
3.4003E+14,12428
3.4003E+14,3520
3.4003E+14,3691
3.4003E+14,3951
3.4003E+14,5028
3.4003E+14,11788
3.4003E+14,6269
3.4003E+14,4577
3.4003E+14,7552
3.4003E+14,4331
3.4003E+14,3697
3.4003E+14,8769
3.4003E+14,10987
3.4003E+14,3721
3.4003E+14,10987
3.4003E+14,3949
3.4003E+14,4774
3.4003E+14,5110
3.4003E+14,6322
3.4003E+14,6279
3.4003E+14,6363
3.4003E+14,8252
3.4003E+14,10133
3.4003E+14,9617
3.4003E+14,9949
3.4003E+14,11432
3.4003E+14,4701
3.4003E+14,16318
3.4003E+14,16329
3.4003E+14,13277
3.4003E+14,14760
3.4003E+14,12651
3.4003E+14,11736
3.4003E+14,13052
3.4003E+14,2015
3.4003E+14,3055
3.4003E+14,3451
3.4003E+14,3646
